"","coefficient"
"rna_median_MAP3K7",0
"rna_median_MAP3K8",0
"rna_median_MAP4K1",0
"rna_median_MAPK1",0
"rna_median_MAPK10",0
"rna_median_MAPK9",0
"rna_median_MAPRE1",0
"rna_median_MARCKS",0
"rna_median_MARVELD1",0
"rna_median_MAS1",0
"rna_median_MAT2A",0
"rna_median_MAX",0
"rna_median_MBD1",0
"rna_median_MBD4",0
"rna_median_MCC",0
"rna_median_MCF2",0
"rna_median_MCF2L",0
"rna_median_MCL1",0
"rna_median_MCM9",0
"rna_median_MCPH1",0
"rna_median_MCTS1",0
"rna_median_MDC1",0
"rna_median_MDM2",0
"rna_median_MDM4",0
"rna_median_MDS2",0
"rna_median_MECOM",0
"rna_median_MED12",0
"rna_median_MEF2C",0
"rna_median_MEFV",0
"rna_median_MEG3",0
"rna_median_MEIS1",0
"rna_median_MEN1",0
"rna_median_MERTK",0
"rna_median_MET",0
"rna_median_MFHAS1",0
"rna_median_MFNG",0
"rna_median_MFSD2A",0
"rna_median_MGA",0
"rna_median_MGMT",0
"rna_median_MIA",0
"rna_median_MIA2",0
"rna_median_MINA",0
"rna_median_MIR100HG",0
"rna_median_MIR155HG",0
"rna_median_MIR17HG",0
"rna_median_MITF",0
"rna_median_MKL2",0
"rna_median_MLANA",0
"rna_median_MLF1",0
"rna_median_MLH1",0
"rna_median_MLH3",0
"rna_median_MLLT1",0
"rna_median_MLLT10",0
"rna_median_MLLT11",0
"rna_median_MLLT3",0
"rna_median_MLLT4",0
"rna_median_MLLT6",0
"rna_median_MME",0
"rna_median_MMP12",0
"rna_median_MN1",0
"rna_median_MNAT1",0
"rna_median_MNT",0
"rna_median_MNX1",0
"rna_median_MOS",0
"rna_median_MPL",0
"rna_median_MPST",0
"rna_median_MRAS",0
"rna_median_MRE11A",0
"rna_median_MRVI1",0
"rna_median_MSH2",0
"rna_median_MSH3",0
"rna_median_MSH6",0
"rna_median_MSI1",0
"rna_median_MSI2",0
"rna_median_MSMB",0
"rna_median_MSN",0
"rna_median_MST1",0
"rna_median_MST1R",0
"rna_median_MT1DP",0
"rna_median_MT1F",0
"rna_median_MT1G",0
"rna_median_MT1M",0
"rna_median_MT2A",0
"rna_median_MTAP",0
"rna_median_MTCP1",0
"rna_median_MTDH",0
"rna_median_MTOR",0
"rna_median_MTSS1",0
"rna_median_MTUS1",0
"rna_median_MUC1",0
"rna_median_MUC16",0
"rna_median_MUC4",0
"rna_median_MUC6",0
"rna_median_MUS81",0
"rna_median_MUTYH",0
"rna_median_MXI1",0
"rna_median_MYB",0
"rna_median_MYBBP1A",0
"rna_median_MYC",0
"rna_median_MYCN",0
"rna_median_MYD88",0
"rna_median_MYH11",0
"rna_median_MYH9",0
"rna_median_MYO18B",0
"rna_median_MYO1A",0
"rna_median_MYO5A",0
"rna_median_MYOD1",0
"rna_median_N4BP2",0
"rna_median_NAAA",0
"rna_median_NAB2",0
"rna_median_NACA",0
"rna_median_NANOG",0
"rna_median_NAPEPLD",0
"rna_median_NBEA",0
"rna_median_NBN",0
"rna_median_NCKIPSD",0
"rna_median_NCOA1",0
"rna_median_NCOA2",0
"rna_median_NCOA3",0
"rna_median_NCOA4",0
"rna_median_NCOA5",0
"rna_median_NCOR1",0
"rna_median_NCOR2",0
"rna_median_NDN",0
"rna_median_NDRG1",0
"rna_median_NDRG2",0
"rna_median_NDRG4",0
"rna_median_NDST4",0
"rna_median_NEAT1",0
"rna_median_NEDD4",0
"rna_median_NEDD4L",0
"rna_median_NEDD9",0
"rna_median_NET1",0
"rna_median_NF1",0
"rna_median_NF2",0
"rna_median_NFATC2",0
"rna_median_NFE2L2",0
"rna_median_NFIB",0
"rna_median_NFKB1",0
"rna_median_NFKB2",0
"rna_median_NFKBIE",0
"rna_median_NGFR",0
"rna_median_NIN",0
"rna_median_NINJ1",0
"rna_median_NINL",0
"rna_median_NIPBL",0
"rna_median_NIT2",0
"rna_median_NKX2.1",0
"rna_median_NKX2.8",0
"rna_median_NKX3.1",0
"rna_median_NME1",0
"rna_median_NNAT",0
"rna_median_NOL7",0
"rna_median_NONO",0
"rna_median_NOTCH1",0
"rna_median_NOTCH2",0
"rna_median_NOTCH3",0
"rna_median_NOTCH4",0
"rna_median_NOV",0
"rna_median_NPAS2",0
"rna_median_NPM1",0
"rna_median_NPRL2",0
"rna_median_NR0B2",0
"rna_median_NR1I2",0
"rna_median_NR2C2",0
"rna_median_NR4A1",0
"rna_median_NR4A3",0
"rna_median_NRAS",0
"rna_median_NRBP1",0
"rna_median_NRCAM",0
"rna_median_NRF1",0
"rna_median_NRG1",0
"rna_median_NRSN2",0
"rna_median_NSD1",0
"rna_median_NT5C2",0
"rna_median_NTHL1",0
"rna_median_NTRK1",0
"rna_median_NTRK3",0
"rna_median_NUAK1",0
"rna_median_NUAK2",0
"rna_median_NUMA1",0
"rna_median_NUMB",0
"rna_median_NUP133",0
"rna_median_NUP214",0
"rna_median_NUP93",0
"rna_median_NUP98",0
"rna_median_NUPR1",0
"rna_median_OLFM4",0
"rna_median_OLIG2",0
"rna_median_OLR1",0
"rna_median_OMD",0
"rna_median_ONECUT1",0
"rna_median_OPCML",0
"rna_median_OSCP1",0
"rna_median_OSGIN1",0
"rna_median_OTX2",0
"rna_median_P2RY8",0
"rna_median_PA2G4",0
"rna_median_PABPC1",0
"rna_median_PACRG",0
"rna_median_PADI2",0
"rna_median_PAEP",0
"rna_median_PAFAH1B1",0
"rna_median_PAFAH1B2",0
"rna_median_PAIP2",0
"rna_median_PAK1",0
"rna_median_PAK7",0
"rna_median_PALB2",0
"rna_median_PANX2",0
"rna_median_PARK2",0
"rna_median_PARK7",0
"rna_median_PARM1",0
"rna_median_PARP1",0
"rna_median_PATZ1",0
"rna_median_PAWR",0
"rna_median_PAX2",0
"rna_median_PAX3",0
"rna_median_PAX4",0
"rna_median_PAX5",0
"rna_median_PAX6",0
"rna_median_PAX7",0
"rna_median_PAX8",0
"rna_median_PBK",0
"rna_median_PBRM1",0
"rna_median_PBX1",0
"rna_median_PBX2",0
"rna_median_PCBP1",0
"rna_median_PCDH10",0
"rna_median_PCDH17",0
"rna_median_PCDH8",0
"rna_median_PCDH9",0
"rna_median_PCDHGC3",0
"rna_median_PCGF2",0
"rna_median_PCM1",0
"rna_median_PDCD1LG2",0
"rna_median_PDCD4",0
"rna_median_PDCD5",0
"rna_median_PDE4DIP",0
"rna_median_PDGFA",0
"rna_median_PDGFB",0
"rna_median_PDGFRA",0
"rna_median_PDGFRB",0
"rna_median_PDGFRL",0
"rna_median_PDLIM4",0
"rna_median_PDS5B",0
"rna_median_PDSS2",0
"rna_median_PDX1",0
"rna_median_PDZK1IP1",0
"rna_median_PEA15",0
"rna_median_PEBP1",0
"rna_median_PEG3",0
"rna_median_PELP1",0
"rna_median_PER1",0
"rna_median_PER2",0
"rna_median_PF4",0
"rna_median_PFN1",0
"rna_median_PGR",0
"rna_median_PGRMC2",0
"rna_median_PHACTR4",0
"rna_median_PHB",0
"rna_median_PHC3",0
"rna_median_PHF6",0
"rna_median_PHLDA2",0
"rna_median_PHLDA3",0
"rna_median_PHLPP1",0
"rna_median_PHLPP2",0
"rna_median_PHOX2A",0
"rna_median_PHOX2B",0
"rna_median_PIAS1",0
"rna_median_PICALM",0
"rna_median_PIGU",0
"rna_median_PIK3CA",0
"rna_median_PIK3CB",0
"rna_median_PIK3CG",0
"rna_median_PIK3R1",0
"rna_median_PIK3R2",0
"rna_median_PIM1",0
"rna_median_PIM2",0
"rna_median_PIM3",0
"rna_median_PIN1",0
"rna_median_PINX1",0
"rna_median_PIR",0
"rna_median_PITX2",0
"rna_median_PIWIL1",0
"rna_median_PIWIL2",0
"rna_median_PKD1",0
"rna_median_PKNOX1",0
"rna_median_PLA2G16",0
"rna_median_PLA2G2A",0
"rna_median_PLA2G7",0
"rna_median_PLA2R1",0
"rna_median_PLAC8",0
"rna_median_PLAG1",0
"rna_median_PLAGL1",0
"rna_median_PLAGL2",0
"rna_median_PLCB3",0
"rna_median_PLCB4",0
"rna_median_PLCD1",0
"rna_median_PLCE1",0
"rna_median_PLCG1",0
"rna_median_PLD1",0
"rna_median_PLEKHO1",0
"rna_median_PLK1",0
"rna_median_PLK2",0
"rna_median_PLXNB1",0
"rna_median_PLXNB2",0
"rna_median_PLXNC1",0
"rna_median_PML",0
"rna_median_PMS1",0
"rna_median_PMS2",0
"rna_median_PNN",0
"rna_median_POLD1",0
"rna_median_POLE",0
"rna_median_POLG",0
"rna_median_POLQ",0
"rna_median_POLRMT",0
"rna_median_POT1",0
"rna_median_POU2AF1",0
"rna_median_POU2F3",0
"rna_median_POU5F1",-0.0283054703230665
"rna_median_POU6F2",0
"rna_median_PPARA",0
"rna_median_PPARG",0
"rna_median_PPFIBP1",0
"rna_median_PPM1A",0
"rna_median_PPM1D",0
"rna_median_PPM1L",0
"rna_median_PPP1CA",0
"rna_median_PPP1R10",0
"rna_median_PPP1R13L",0
"rna_median_PPP1R14A",0
"rna_median_PPP1R1B",0
"rna_median_PPP2CA",0
"rna_median_PPP2CB",0
"rna_median_PPP2R1A",0
"rna_median_PPP2R1B",0
"rna_median_PPP2R2C",0
"rna_median_PPP2R4",0
"rna_median_PPP2R5C",0
"rna_median_PPP3CC",0
"rna_median_PPP6C",0
"rna_median_PRAME",0
"rna_median_PRCC",0
"rna_median_PRDM1",0
"rna_median_PRDM10",0
"rna_median_PRDM11",0
"rna_median_PRDM12",0
"rna_median_PRDM13",0
"rna_median_PRDM14",0
"rna_median_PRDM15",0
"rna_median_PRDM16",0
"rna_median_PRDM2",0
"rna_median_PRDM4",0
"rna_median_PRDM5",0
"rna_median_PRDM6",0
"rna_median_PRDM8",0
"rna_median_PRDM9",0
"rna_median_PREX2",0
"rna_median_PRF1",0
"rna_median_PRICKLE1",0
"rna_median_PRKAA1",0
"rna_median_PRKAA2",0
"rna_median_PRKACA",0
"rna_median_PRKAR1A",0
"rna_median_PRKCA",0
"rna_median_PRKCB",0
"rna_median_PRKCD",0
"rna_median_PRKCDBP",0
"rna_median_PRKCE",0
"rna_median_PRKCI",0
"rna_median_PRMT5",0
"rna_median_PRODH",0
"rna_median_PROX1",0
"rna_median_PRPF40B",0
"rna_median_PRR5",0
"rna_median_PRRX1",0
"rna_median_PSIP1",0
"rna_median_PSMD10",0
"rna_median_PTCH1",0
"rna_median_PTCH2",0
"rna_median_PTEN",0
"rna_median_PTENP1",0
"rna_median_PTGDR",0
"rna_median_PTK2B",0
"rna_median_PTK6",0
"rna_median_PTK7",0
"rna_median_PTMA",0
"rna_median_PTP4A1",0
"rna_median_PTP4A2",0
"rna_median_PTP4A3",0
"rna_median_PTPDC1",0
"rna_median_PTPN1",0
"rna_median_PTPN11",0
"rna_median_PTPN12",0
"rna_median_PTPN13",0
"rna_median_PTPN2",0
"rna_median_PTPN23",0
"rna_median_PTPN6",0
"rna_median_PTPRB",0
"rna_median_PTPRC",0
"rna_median_PTPRD",0
"rna_median_PTPRJ",0
"rna_median_PTPRK",0
"rna_median_PTPRT",0
"rna_median_PTTG1",0
"rna_median_PTTG1IP",0
"rna_median_PTTG2",0
"rna_median_PVT1",0
"rna_median_PWAR4",0
"rna_median_PWWP2A",0
"rna_median_PYCARD",0
"rna_median_PYHIN1",0
"rna_median_QKI",0
"rna_median_RAB11A",0
"rna_median_RAB18",0
"rna_median_RAB22A",0
"rna_median_RAB23",0
"rna_median_RAB25",0
"rna_median_RAB7A",0
"rna_median_RAB8A",0
"rna_median_RABEP1",0
"rna_median_RAC1",0
"rna_median_RAD17",0
"rna_median_RAD21",0
"rna_median_RAD23B",0
"rna_median_RAD51C",0
"rna_median_RAF1",0
"rna_median_RALGDS",0
"rna_median_RANBP2",0
"rna_median_RANBP9",0
"rna_median_RAP1A",0
"rna_median_RAP1GAP",0
"rna_median_RAP1GDS1",0
"rna_median_RARA",0
"rna_median_RARB",0
"rna_median_RARRES3",0
"rna_median_RASA1",0
"rna_median_RASAL1",0
"rna_median_RASAL2",0
"rna_median_RASL10A",0
"rna_median_RASL10B",0
"rna_median_RASL11A",0
"rna_median_RASSF1",0
"rna_median_RASSF10",0
"rna_median_RASSF2",0
"rna_median_RASSF3",0
"rna_median_RASSF4",0
"rna_median_RASSF5",0
"rna_median_RASSF8",0
"rna_median_RB1",0
"rna_median_RB1CC1",0
"rna_median_RBBP7",0
"rna_median_RBBP8",0
"rna_median_RBL1",0
"rna_median_RBL2",0
"rna_median_RBM10",0
"rna_median_RBM14",0
"rna_median_RBM15",0
"rna_median_RBM3",0
"rna_median_RBM38",0
"rna_median_RBM4",0
"rna_median_RBM5",0
"rna_median_RBM6",0
"rna_median_RBMS3",0
"rna_median_RBMX",0
"rna_median_RBMY1A1",0
"rna_median_RBP1",0
"rna_median_RCHY1",0
"rna_median_RECK",0
"rna_median_RECQL4",0
"rna_median_REL",0
"rna_median_RERE",0
"rna_median_RET",0
"rna_median_RFC1",0
"rna_median_RFC3",0
"rna_median_RFWD2",0
"rna_median_RFWD3",0
"rna_median_RGL4",0
"rna_median_RGPD3",0
"rna_median_RGR",0
"rna_median_RGS7",0
"rna_median_RHEB",0
"rna_median_RHO",0
"rna_median_RHOA",0
"rna_median_RHOB",0
"rna_median_RHOBTB2",0
"rna_median_RHOC",0
"rna_median_RHOH",0
"rna_median_RING1",0
"rna_median_RINT1",0
"rna_median_RIT1",0
"rna_median_RNASEL",0
"rna_median_RNASET2",0
"rna_median_RND3",0
"rna_median_RNF111",0
"rna_median_RNF144A",0
"rna_median_RNF180",0
"rna_median_RNF213",0
"rna_median_RNF43",0
"rna_median_RNF8",0
"rna_median_RNH1",0
"rna_median_ROBO1",0
"rna_median_ROBO2",0
"rna_median_ROCK1",0
"rna_median_ROR2",0
"rna_median_ROS1",0
"rna_median_RPA1",0
"rna_median_RPL10",0
"rna_median_RPL11",0
"rna_median_RPL22",0
"rna_median_RPL23",0
"rna_median_RPL5",0
"rna_median_RPN1",0
"rna_median_RPRM",0
"rna_median_RPS6KA2",0
"rna_median_RPS6KA3",0
"rna_median_RPS6KA6",0
"rna_median_RQCD1",0
"rna_median_RRAS",0
"rna_median_RRAS2",0
"rna_median_RSF1",0
"rna_median_RSPO2",0
"rna_median_RSPO3",0
"rna_median_RTN4",0
"rna_median_RTN4IP1",0
"rna_median_RUNX1",0
"rna_median_RUNX1T1",0
"rna_median_RUNX2",0
"rna_median_RUNX3",0
"rna_median_RXRA",0
"rna_median_S100A11",0
"rna_median_S100A2",0
"rna_median_S100A4",0
"rna_median_S100A7",0
"rna_median_S100A8",0
"rna_median_SAA1",0
"rna_median_SAFB",0
"rna_median_SAFB2",0
"rna_median_SAG",0
"rna_median_SALL2",0
"rna_median_SALL4",0
"rna_median_SAMD9L",0
"rna_median_SART3",0
"rna_median_SASH1",0
"rna_median_SATB1",0
"rna_median_SBDS",0
"rna_median_SBSN",0
"rna_median_SCGB3A1",0
"rna_median_SCRIB",0
"rna_median_SCUBE2",0
"rna_median_SCYL1",0
"rna_median_SDC4",0
"rna_median_SDHA",0
"rna_median_SDHAF2",0
"rna_median_SDHB",0
"rna_median_SDHC",0
"rna_median_SDHD",0
"rna_median_SEC14L2",0
"rna_median_SEC62",0
"rna_median_SELENBP1",0
"rna_median_SEMA3B",0
"rna_median_SEMA3F",0
"rna_median_SEPT4",0
"rna_median_SEPT5",0
"rna_median_SEPT6",0
"rna_median_SEPT9",0
"rna_median_SERPINB5",0
"rna_median_SERPINI2",0
"rna_median_SERTAD1",0
"rna_median_SERTAD2",0
"rna_median_SERTAD3",0
"rna_median_SET",0
"rna_median_SETBP1",0
"rna_median_SETD1B",0
"rna_median_SETD2",0
"rna_median_SETDB1",0
"rna_median_SF1",0
"rna_median_SF3B1",0
"rna_median_SFN",0
"rna_median_SFPQ",0
"rna_median_SFRP1",0
"rna_median_SFRP2",0
"rna_median_SFRP4",0
"rna_median_SFRP5",0
"rna_median_SGK1",0
"rna_median_SGMS1",0
"rna_median_SH2B3",0
"rna_median_SH3GL1",0
"rna_median_SH3GLB1",0
"rna_median_SHISA3",0
"rna_median_SHPRH",0
"rna_median_SHQ1",0
"rna_median_SIAH1",0
"rna_median_SIK1",0
"rna_median_SIN3A",0
"rna_median_SIRPA",0
"rna_median_SIRT1",0
"rna_median_SIRT2",0
"rna_median_SIRT3",0
"rna_median_SIRT4",0
"rna_median_SIRT6",0
"rna_median_SIX1",0
"rna_median_SIX2",0
"rna_median_SKI",0
"rna_median_SKIL",0
"rna_median_SKP2",0
"rna_median_SLC12A5",0
"rna_median_SLC34A2",0
"rna_median_SLC39A1",0
"rna_median_SLC39A4",0
"rna_median_SLC3A2",0
"rna_median_SLC45A3",0
"rna_median_SLC5A8",0
"rna_median_SLC9A3R1",0
"rna_median_SLIT2",0
"rna_median_SMAD2",0
"rna_median_SMAD3",0
"rna_median_SMAD4",0
"rna_median_SMARCA1",0
"rna_median_SMARCA2",0
"rna_median_SMARCA4",0
"rna_median_SMARCB1",0
"rna_median_SMARCC1",0
"rna_median_SMARCD1",0
"rna_median_SMARCE1",0
"rna_median_SMC1A",0
"rna_median_SMC3",0
"rna_median_SMCHD1",0
"rna_median_SMO",0
"rna_median_SMR3B",0
"rna_median_SMURF1",0
"rna_median_SMYD4",0
"rna_median_SNAI1",0
"rna_median_SNCG",0
"rna_median_SND1",0
"rna_median_SNORD50A",0
"rna_median_SNX29",0
"rna_median_SOCS1",0
"rna_median_SOCS3",0
"rna_median_SOD2",0
"rna_median_SOS1",0
"rna_median_SOX1",0
"rna_median_SOX11",0
"rna_median_SOX15",0
"rna_median_SOX17",0
"rna_median_SOX2",0
"rna_median_SOX21",0
"rna_median_SOX4",0
"rna_median_SOX7",0
"rna_median_SOX9",0
"rna_median_SP100",0
"rna_median_SPAG9",0
"rna_median_SPARC",0
"rna_median_SPARCL1",0
"rna_median_SPATA4",0
"rna_median_SPEN",0
"rna_median_SPI1",0
"rna_median_SPINK7",0
"rna_median_SPINT2",0
"rna_median_SPOP",0
"rna_median_SPRY2",0
"rna_median_SPRY4",0
"rna_median_SPTA1",0
"rna_median_SPTAN1",0
"rna_median_SPTBN1",0
"rna_median_SQSTM1",0
"rna_median_SRC",0
"rna_median_SREBF1",0
"rna_median_SRGAP3",0
"rna_median_SRPX",0
"rna_median_SS18",0
"rna_median_SS18L1",0
"rna_median_SSBP2",0
"rna_median_SSX1",0
"rna_median_SSX2",0
"rna_median_SSX4",0
"rna_median_ST13",0
"rna_median_ST20",0
"rna_median_ST5",0
"rna_median_ST7",0
"rna_median_STAG1",0
"rna_median_STAG2",0
"rna_median_STARD13",0
"rna_median_STAT1",0
"rna_median_STAT3",0
"rna_median_STAT5A",0
"rna_median_STAT5B",0
"rna_median_STAT6",0
"rna_median_STIL",0
"rna_median_STK10",0
"rna_median_STK11",0
"rna_median_STMN1",0
"rna_median_STRA6",0
"rna_median_STRADA",0
"rna_median_STRN",0
"rna_median_STUB1",0
"rna_median_STYK1",0
"rna_median_SUFU",0
"rna_median_SUZ12",0
"rna_median_SWAP70",0
"rna_median_SYK",0
"rna_median_SYNM",0
"rna_median_SYNPO2",0
"rna_median_SYT1",0
"rna_median_SYT13",0
"rna_median_TAC1",0
"rna_median_TACSTD2",0
"rna_median_TAF1",0
"rna_median_TAF15",0
"rna_median_TAGLN",0
"rna_median_TAL1",0
"rna_median_TAL2",0
"rna_median_TALDO1",0
"rna_median_TANK",0
"rna_median_TAT",0
"rna_median_TAZ",0
"rna_median_TBC1D1",0
"rna_median_TBC1D15",0
"rna_median_TBC1D3",0
"rna_median_TBC1D3C",0
"rna_median_TBC1D7",0
"rna_median_TBL1XR1",0
"rna_median_TBL2",0
"rna_median_TBRG1",0
"rna_median_TBX2",0
"rna_median_TBX3",0
"rna_median_TBX5",0
"rna_median_TCEA1",0
"rna_median_TCEAL7",0
"rna_median_TCEB1",0
"rna_median_TCEB3",0
"rna_median_TCF12",0
"rna_median_TCF3",0
"rna_median_TCF4",0
"rna_median_TCF7L2",0
"rna_median_TCHP",0
"rna_median_TCL1A",0
"rna_median_TCL1B",0
"rna_median_TCL6",0
"rna_median_TCP1",0
"rna_median_TDGF1",0
"rna_median_TDRG1",0
"rna_median_TEC",0
"rna_median_TERT",0
"rna_median_TES",0
"rna_median_TET1",0
"rna_median_TET2",0
"rna_median_TFAP2A",0
"rna_median_TFCP2",0
"rna_median_TFE3",0
"rna_median_TFEB",0
"rna_median_TFG",0
"rna_median_TFPI2",0
"rna_median_TFPT",0
"rna_median_TFRC",0
"rna_median_TGFB1",0
"rna_median_TGFBI",0
"rna_median_TGFBR2",0
"rna_median_TGFBR3",0
"rna_median_TGIF1",0
"rna_median_TGM3",0
"rna_median_THBD",0
"rna_median_THBS1",0
"rna_median_THRA",0
"rna_median_THRAP3",0
"rna_median_THRB",0
"rna_median_THSD1",0
"rna_median_THY1",0
"rna_median_TIMP3",0
"rna_median_TKTL1",0
"rna_median_TLE1",0
"rna_median_TLR4",0
"rna_median_TLX1",0
"rna_median_TLX3",0
"rna_median_TMEFF1",0
"rna_median_TMEFF2",0
"rna_median_TMEM127",0
"rna_median_TMEM140",0
"rna_median_TMPRSS11A",0
"rna_median_TMPRSS2",0
"rna_median_TMPRSS6",0
"rna_median_TNC",0
"rna_median_TNFAIP3",0
"rna_median_TNFAIP8L2",0
"rna_median_TNFRSF10A",0
"rna_median_TNFRSF10B",0
"rna_median_TNFRSF12A",0
"rna_median_TNFRSF14",-0.0062565135971676
"rna_median_TNFRSF17",0
"rna_median_TNFRSF18",0
"rna_median_TNFRSF1B",0
"rna_median_TNFSF12",0
"rna_median_TNFSF9",0
"rna_median_TNK1",0
"rna_median_TNS4",0
"rna_median_TOM1L2",0
"rna_median_TOP1",0
"rna_median_TOPORS",0
"rna_median_TP53",0
"rna_median_TP53BP1",0
"rna_median_TP53BP2",0
"rna_median_TP53INP1",0
"rna_median_TP63",0
"rna_median_TP73",0
"rna_median_TPD52",0
"rna_median_TPM3",0
"rna_median_TPM4",0
"rna_median_TPR",0
"rna_median_TPTE2",0
"rna_median_TRAF3",0
"rna_median_TRAF6",0
"rna_median_TRAF7",0
"rna_median_TREH",0
"rna_median_TREX2",0
"rna_median_TRIB1",0
"rna_median_TRIB2",0
"rna_median_TRIM13",0
"rna_median_TRIM15",0
"rna_median_TRIM24",0
"rna_median_TRIM27",-0.0252732440334278
"rna_median_TRIM28",0
"rna_median_TRIM3",0
"rna_median_TRIM31",0
"rna_median_TRIM32",0
"rna_median_TRIM33",0
"rna_median_TRIM35",0
"rna_median_TRIM62",0
"rna_median_TRIM8",0
"rna_median_TRIO",0
"rna_median_TRIP11",0
"rna_median_TRIP6",0
"rna_median_TRIT1",0
"rna_median_TRRAP",0
"rna_median_TSC1",0
"rna_median_TSC2",0
"rna_median_TSC22D1",0
"rna_median_TSG101",0
"rna_median_TSHR",0
"rna_median_TSLP",0
"rna_median_TSPAN1",0
"rna_median_TSPAN13",0
"rna_median_TSPAN32",0
"rna_median_TSPY1",0
"rna_median_TSSC4",0
"rna_median_TTC4",0
"rna_median_TTF1",0
"rna_median_TUSC1",0
"rna_median_TUSC2",0
"rna_median_TWIST1",0
"rna_median_TWIST2",0
"rna_median_TXN",0
"rna_median_TXNIP",0
"rna_median_TYMS",0
"rna_median_TYRP1",0
"rna_median_U2AF1",0
"rna_median_UBE2C",0
"rna_median_UBE2QL1",0
"rna_median_UBE3C",0
"rna_median_UBE4B",0
"rna_median_UBIAD1",0
"rna_median_UBR5",0
"rna_median_UCA1",0
"rna_median_UCHL1",0
"rna_median_UHRF1",0
"rna_median_UHRF2",0
"rna_median_UIMC1",0
"rna_median_UNC5A",0
"rna_median_UNC5B",0
"rna_median_UNC5C",0
"rna_median_UNC5D",0
"rna_median_UNCX",0
"rna_median_USP12",0
"rna_median_USP22",0
"rna_median_USP33",0
"rna_median_USP4",0
"rna_median_USP44",0
"rna_median_USP6",0
"rna_median_USP8",0
"rna_median_USP9X",0
"rna_median_UVRAG",0
"rna_median_VAV1",0
"rna_median_VAV2",0
"rna_median_VAV3",0
"rna_median_VDR",0
"rna_median_VEGFA",0
"rna_median_VEZT",0
"rna_median_VHL",0
"rna_median_VIL1",0
"rna_median_VIM",0
"rna_median_VPS53",0
"rna_median_VSNL1",0
"rna_median_VTI1A",0
"rna_median_VWA5A",0
"rna_median_WAS",0
"rna_median_WDR11",0
"rna_median_WDR48",0
"rna_median_WFDC1",0
"rna_median_WHSC1",0
"rna_median_WHSC1L1",0
"rna_median_WIF1",0
"rna_median_WISP1",0
"rna_median_WISP3",0
"rna_median_WNK2",0
"rna_median_WNT1",0
"rna_median_WNT10A",0
"rna_median_WNT10B",0
"rna_median_WNT11",0
"rna_median_WNT2",0
"rna_median_WNT3",0
"rna_median_WNT5A",0
"rna_median_WNT7A",0
"rna_median_WRN",0
"rna_median_WT1",0
"rna_median_WWOX",0
"rna_median_WWTR1",0
"rna_median_XAF1",0
"rna_median_XCL1",0
"rna_median_XIAP",0
"rna_median_XIST",0
"rna_median_XPA",0
"rna_median_XPC",0
"rna_median_XPO1",0
"rna_median_XPO5",0
"rna_median_XRCC5",0
"rna_median_YAP1",0
"rna_median_YBX1",0
"rna_median_YEATS4",0
"rna_median_YES1",0
"rna_median_YPEL3",0
"rna_median_YWHAE",0
"rna_median_YWHAG",0
"rna_median_YWHAQ",0
"rna_median_YWHAZ",0
"rna_median_YY1",0
"rna_median_YY1AP1",0
"rna_median_ZBTB16",0
"rna_median_ZBTB20",0
"rna_median_ZBTB4",0
"rna_median_ZBTB48",0
"rna_median_ZBTB7A",0
"rna_median_ZBTB7B",0
"rna_median_ZBTB7C",0
"rna_median_ZC3H10",0
"rna_median_ZC3H12A",0
"rna_median_ZCCHC12",0
"rna_median_ZCCHC8",0
"rna_median_ZDHHC2",0
"rna_median_ZEB1",0
"rna_median_ZEB1.AS1",0
"rna_median_ZFHX3",0
"rna_median_ZFP36",0
"rna_median_ZFP36L1",0
"rna_median_ZFP36L2",0
"rna_median_ZFP82",0
"rna_median_ZHX2",0
"rna_median_ZIC1",0
"rna_median_ZIC2",0
"rna_median_ZMYM2",0
"rna_median_ZMYM3",0
"rna_median_ZMYND10",0
"rna_median_ZMYND11",0
"rna_median_ZNF133",0
"rna_median_ZNF185",0
"rna_median_ZNF217",0
"rna_median_ZNF268",0
"rna_median_ZNF292",0
"rna_median_ZNF331",0
"rna_median_ZNF366",0
"rna_median_ZNF382",0
"rna_median_ZNF384",0
"rna_median_ZNF429",0
"rna_median_ZNF479",0
"rna_median_ZNF521",0
"rna_median_ZNF668",0
"rna_median_ZNF703",0
"rna_median_ZNF750",0
"rna_median_ZNHIT6",0
"rna_median_ZNRF3",0
"rna_median_ZRSR2",0
"rna_median_ZYX",0
"metilation_A1CF",0
"metilation_ABCG2",0
"metilation_ABI1",0
"metilation_ABI2",0
"metilation_ABL1",0
"metilation_ABL2",0
"metilation_ACHE",0
"metilation_ACSL3",0
"metilation_ACSL6",0
"metilation_ACTN4",0
"metilation_ACVR1",0
"metilation_ACVR1B",0
"metilation_ACVR1C",0
"metilation_ACVR2A",0
"metilation_ACY1",0
"metilation_ADAMTS18",0
"metilation_ADAMTS8",0
"metilation_ADAMTS9",0
"metilation_ADARB1",0
"metilation_ADPRH",0
"metilation_ADRBK2",0
"metilation_AFF1",0
"metilation_AFF3",0
"metilation_AFF4",0
"metilation_AGAP2",0
"metilation_AGFG1",0
"metilation_AGTR1",0
"metilation_AHCYL1",0
"metilation_AHNAK",0
"metilation_AHR",0
"metilation_AIF1",0
"metilation_AIM2",0
"metilation_AIP",0
"metilation_AJAP1",0
"metilation_AKAP12",0
"metilation_AKAP13",0
"metilation_AKAP9",0
"metilation_AKR1B1",0
"metilation_AKT1",0
"metilation_AKT2",0
